frame,time,direction,hex,raw_packet,packet,event_detail
2058,26.116384,D->H,41f9820010000003068708000f0000000000a30c,"Data { header: DataHeader { packet_type: 65, flag: false, id: 249, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""\x06\x87\x08\0\x0f\0\0\0\0\0\xa3\x0c"" }","PdRawData(b""\x06\x87\x08\0\x0f\0\0\0\0\0\xa3\x0c"")","Status(
    StatusPacket {
        type_id: 6,
        timestamp_bytes: [
            135,
            8,
            0,
        ],
        vbus_raw: U16(
            15,
        ),
        ibus_raw: U16(
            0,
        ),
        cc1_raw: U16(
            0,
        ),
        cc2_raw: U16(
            3235,
        ),
    },
)
"
2060,26.155133,H->D,0cfa0200,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 250, attribute: 1 }, payload: b"""" }",CmdGetSimpleAdcData,
2062,26.155224,D->H,41fa82020100000b082d0000eeffffff49f3140026b0ffffadf3140084b0ffff560d0400727e360300017a7e0080a40c51001800,"Data { header: DataHeader { packet_type: 65, flag: false, id: 250, obj_count_words: 10 }, extended: ExtendedHeader { attribute: 1, next: false, chunk: 0, size: 44 }, payload: b""\x08-\0\0\xee\xff\xff\xffI\xf3\x14\0&\xb0\xff\xff\xad\xf3\x14\0\x84\xb0\xff\xffV\r\x04\0r~6\x03\0\x01z~\0\x80\xa4\x0cQ\0\x18\0"" }","SimpleAdcData(AdcDataSimple { vbus_v: 0.011528, ibus_a: -1.8e-5, power_w: -2.07504e-7, vbus_avg_v: 1.373001, ibus_avg_a: -0.020442, temp_c: 26.0, vdp_v: 0.0822, vdm_v: 0.0256, vdp_avg_v: 0.0081, vdm_avg_v: 0.0024, cc1_v: 0.0004, cc2_v: 3.237, cc2_avg_v: 0.3236, internal_vdd_v: 3.2378, sample_rate: Sps1 })",
2064,26.156314,H->D,0cfb2000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 251, attribute: 16 }, payload: b"""" }",CmdGetPdData,
2066,26.156392,D->H,41fb8200100000032e8708000f0000000000a30c,"Data { header: DataHeader { packet_type: 65, flag: false, id: 251, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b"".\x87\x08\0\x0f\0\0\0\0\0\xa3\x0c"" }","PdRawData(b"".\x87\x08\0\x0f\0\0\0\0\0\xa3\x0c"")","Status(
    StatusPacket {
        type_id: 46,
        timestamp_bytes: [
            135,
            8,
            0,
        ],
        vbus_raw: U16(
            15,
        ),
        ibus_raw: U16(
            0,
        ),
        cc1_raw: U16(
            0,
        ),
        cc2_raw: U16(
            3235,
        ),
    },
)
"
2068,26.196202,H->D,0cfc2000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 252, attribute: 16 }, payload: b"""" }",CmdGetPdData,
2070,26.196290,D->H,41fc820010000003558708000e0000000000a50c,"Data { header: DataHeader { packet_type: 65, flag: false, id: 252, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""U\x87\x08\0\x0e\0\0\0\0\0\xa5\x0c"" }","PdRawData(b""U\x87\x08\0\x0e\0\0\0\0\0\xa5\x0c"")","Status(
    StatusPacket {
        type_id: 85,
        timestamp_bytes: [
            135,
            8,
            0,
        ],
        vbus_raw: U16(
            14,
        ),
        ibus_raw: U16(
            0,
        ),
        cc1_raw: U16(
            0,
        ),
        cc2_raw: U16(
            3237,
        ),
    },
)
"
2072,26.236201,H->D,0cfd2000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 253, attribute: 16 }, payload: b"""" }",CmdGetPdData,
2074,26.236306,D->H,41fd8200100000037d8708000c0000000000a50c,"Data { header: DataHeader { packet_type: 65, flag: false, id: 253, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""}\x87\x08\0\x0c\0\0\0\0\0\xa5\x0c"" }","PdRawData(b""}\x87\x08\0\x0c\0\0\0\0\0\xa5\x0c"")","Status(
    StatusPacket {
        type_id: 125,
        timestamp_bytes: [
            135,
            8,
            0,
        ],
        vbus_raw: U16(
            12,
        ),
        ibus_raw: U16(
            0,
        ),
        cc1_raw: U16(
            0,
        ),
        cc2_raw: U16(
            3237,
        ),
    },
)
"
2076,26.276173,H->D,0cfe2000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 254, attribute: 16 }, payload: b"""" }",CmdGetPdData,
2078,26.276260,D->H,41fe820010000003a58708000d0000000000a50c,"Data { header: DataHeader { packet_type: 65, flag: false, id: 254, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""\xa5\x87\x08\0\r\0\0\0\0\0\xa5\x0c"" }","PdRawData(b""\xa5\x87\x08\0\r\0\0\0\0\0\xa5\x0c"")","Status(
    StatusPacket {
        type_id: 165,
        timestamp_bytes: [
            135,
            8,
            0,
        ],
        vbus_raw: U16(
            13,
        ),
        ibus_raw: U16(
            0,
        ),
        cc1_raw: U16(
            0,
        ),
        cc2_raw: U16(
            3237,
        ),
    },
)
"
2080,26.316312,H->D,0cff2000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 255, attribute: 16 }, payload: b"""" }",CmdGetPdData,
2082,26.316401,D->H,41ff820010000003ce8708000c0000000000a50c,"Data { header: DataHeader { packet_type: 65, flag: false, id: 255, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""\xce\x87\x08\0\x0c\0\0\0\0\0\xa5\x0c"" }","PdRawData(b""\xce\x87\x08\0\x0c\0\0\0\0\0\xa5\x0c"")","Status(
    StatusPacket {
        type_id: 206,
        timestamp_bytes: [
            135,
            8,
            0,
        ],
        vbus_raw: U16(
            12,
        ),
        ibus_raw: U16(
            0,
        ),
        cc1_raw: U16(
            0,
        ),
        cc2_raw: U16(
            3237,
        ),
    },
)
"
2084,26.362469,H->D,0c002200,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 0, attribute: 17 }, payload: b"""" }","Generic(Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 0, attribute: 17 }, payload: b"""" })",
2086,26.362590,D->H,410082030180000b082d0000eeffffff49f3140026b0ffffadf3140084b0ffff560d0400727e360300017a7e0080a40c5100180010000003fc8708000d0000000000a30c,"Data { header: DataHeader { packet_type: 65, flag: false, id: 0, obj_count_words: 14 }, extended: ExtendedHeader { attribute: 1, next: true, chunk: 0, size: 44 }, payload: b""\x08-\0\0\xee\xff\xff\xffI\xf3\x14\0&\xb0\xff\xff\xad\xf3\x14\0\x84\xb0\xff\xffV\r\x04\0r~6\x03\0\x01z~\0\x80\xa4\x0cQ\0\x18\0\x10\0\0\x03\xfc\x87\x08\0\r\0\0\0\0\0\xa3\x0c"" }","CombinedAdcPdData { adc: AdcDataSimple { vbus_v: 0.011528, ibus_a: -1.8e-5, power_w: -2.07504e-7, vbus_avg_v: 1.373001, ibus_avg_a: -0.020442, temp_c: 26.0, vdp_v: 0.0822, vdm_v: 0.0256, vdp_avg_v: 0.0081, vdm_avg_v: 0.0024, cc1_v: 0.0004, cc2_v: 3.237, cc2_avg_v: 0.3236, internal_vdd_v: 3.2378, sample_rate: Sps1 }, pd: b""\x10\0\0\x03\xfc\x87\x08\0\r\0\0\0\0\0\xa3\x0c"" }",
2088,26.396164,H->D,0c012000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 1, attribute: 16 }, payload: b"""" }",CmdGetPdData,
2090,26.396245,D->H,41018200100000031d8808000b0000000000a50c,"Data { header: DataHeader { packet_type: 65, flag: false, id: 1, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""\x1d\x88\x08\0\x0b\0\0\0\0\0\xa5\x0c"" }","PdRawData(b""\x1d\x88\x08\0\x0b\0\0\0\0\0\xa5\x0c"")","Status(
    StatusPacket {
        type_id: 29,
        timestamp_bytes: [
            136,
            8,
            0,
        ],
        vbus_raw: U16(
            11,
        ),
        ibus_raw: U16(
            0,
        ),
        cc1_raw: U16(
            0,
        ),
        cc2_raw: U16(
            3237,
        ),
    },
)
"
2092,26.436179,H->D,0c022000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 2, attribute: 16 }, payload: b"""" }",CmdGetPdData,
2094,26.436269,D->H,4102820010000003458808000b0000000000a30c,"Data { header: DataHeader { packet_type: 65, flag: false, id: 2, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""E\x88\x08\0\x0b\0\0\0\0\0\xa3\x0c"" }","PdRawData(b""E\x88\x08\0\x0b\0\0\0\0\0\xa3\x0c"")",
2096,26.476287,H->D,0c032000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 3, attribute: 16 }, payload: b"""" }",CmdGetPdData,
2098,26.476370,D->H,41038200100000036e8808000b0000000000a50c,"Data { header: DataHeader { packet_type: 65, flag: false, id: 3, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""n\x88\x08\0\x0b\0\0\0\0\0\xa5\x0c"" }","PdRawData(b""n\x88\x08\0\x0b\0\0\0\0\0\xa5\x0c"")","Status(
    StatusPacket {
        type_id: 110,
        timestamp_bytes: [
            136,
            8,
            0,
        ],
        vbus_raw: U16(
            11,
        ),
        ibus_raw: U16(
            0,
        ),
        cc1_raw: U16(
            0,
        ),
        cc2_raw: U16(
            3237,
        ),
    },
)
"
2100,26.516219,H->D,0c042000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 4, attribute: 16 }, payload: b"""" }",CmdGetPdData,
2102,26.516294,D->H,4104820010000003958808000b0000000000a50c,"Data { header: DataHeader { packet_type: 65, flag: false, id: 4, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""\x95\x88\x08\0\x0b\0\0\0\0\0\xa5\x0c"" }","PdRawData(b""\x95\x88\x08\0\x0b\0\0\0\0\0\xa5\x0c"")","PdMessage(
    WrappedPdMessage {
        is_src_to_snk: true,
        timestamp: 2184,
        pd_bytes: b""\0\0"",
    },
)
"
2104,26.530948,H->D,11050000,"Ctrl { header: CtrlHeader { packet_type: 17, flag: false, id: 5, attribute: 0 }, payload: b"""" }","Generic(Ctrl { header: CtrlHeader { packet_type: 17, flag: false, id: 5, attribute: 0 }, payload: b"""" })",
2106,26.531029,D->H,05050000,"Ctrl { header: CtrlHeader { packet_type: 5, flag: false, id: 5, attribute: 0 }, payload: b"""" }","Generic(Ctrl { header: CtrlHeader { packet_type: 5, flag: false, id: 5, attribute: 0 }, payload: b"""" })",
2108,26.566297,H->D,0c060200,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 6, attribute: 1 }, payload: b"""" }",CmdGetSimpleAdcData,
2110,26.566399,D->H,410682020100000b8d350000faffffff49f3140026b0ffffadf3140084b0ffff540d0400727e3503fc007a7e0080a40c51001900,"Data { header: DataHeader { packet_type: 65, flag: false, id: 6, obj_count_words: 10 }, extended: ExtendedHeader { attribute: 1, next: false, chunk: 0, size: 44 }, payload: b""\x8d5\0\0\xfa\xff\xff\xffI\xf3\x14\0&\xb0\xff\xff\xad\xf3\x14\0\x84\xb0\xff\xffT\r\x04\0r~5\x03\xfc\0z~\0\x80\xa4\x0cQ\0\x19\0"" }","SimpleAdcData(AdcDataSimple { vbus_v: 0.013709, ibus_a: -6e-6, power_w: -8.2254e-8, vbus_avg_v: 1.373001, ibus_avg_a: -0.020442, temp_c: 26.0, vdp_v: 0.0821, vdm_v: 0.0252, vdp_avg_v: 0.0081, vdm_avg_v: 0.0025, cc1_v: 0.0004, cc2_v: 3.237, cc2_avg_v: 0.3236, internal_vdd_v: 3.2378, sample_rate: Sps1 })",
2112,26.776307,H->D,0c070200,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 7, attribute: 1 }, payload: b"""" }",CmdGetSimpleAdcData,
2114,26.776401,D->H,410782020100000b8d350000faffffff49f3140026b0ffffadf3140084b0ffff540d0400727e3503fc007a7e0080a00c51001800,"Data { header: DataHeader { packet_type: 65, flag: false, id: 7, obj_count_words: 10 }, extended: ExtendedHeader { attribute: 1, next: false, chunk: 0, size: 44 }, payload: b""\x8d5\0\0\xfa\xff\xff\xffI\xf3\x14\0&\xb0\xff\xff\xad\xf3\x14\0\x84\xb0\xff\xffT\r\x04\0r~5\x03\xfc\0z~\0\x80\xa0\x0cQ\0\x18\0"" }","SimpleAdcData(AdcDataSimple { vbus_v: 0.013709, ibus_a: -6e-6, power_w: -8.2254e-8, vbus_avg_v: 1.373001, ibus_avg_a: -0.020442, temp_c: 26.0, vdp_v: 0.0821, vdm_v: 0.0252, vdp_avg_v: 0.0081, vdm_avg_v: 0.0024, cc1_v: 0.0004, cc2_v: 3.237, cc2_avg_v: 0.3232, internal_vdd_v: 3.2378, sample_rate: Sps1 })",
2116,26.986241,H->D,0c080200,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 8, attribute: 1 }, payload: b"""" }",CmdGetSimpleAdcData,
2118,26.986335,D->H,410882020100000b8d350000faffffff49f3140026b0ffffadf3140084b0ffff540d0400717e3403fb00797e0080a00c51001800,"Data { header: DataHeader { packet_type: 65, flag: false, id: 8, obj_count_words: 10 }, extended: ExtendedHeader { attribute: 1, next: false, chunk: 0, size: 44 }, payload: b""\x8d5\0\0\xfa\xff\xff\xffI\xf3\x14\0&\xb0\xff\xff\xad\xf3\x14\0\x84\xb0\xff\xffT\r\x04\0q~4\x03\xfb\0y~\0\x80\xa0\x0cQ\0\x18\0"" }","SimpleAdcData(AdcDataSimple { vbus_v: 0.013709, ibus_a: -6e-6, power_w: -8.2254e-8, vbus_avg_v: 1.373001, ibus_avg_a: -0.020442, temp_c: 26.0, vdp_v: 0.082, vdm_v: 0.0251, vdp_avg_v: 0.0081, vdm_avg_v: 0.0024, cc1_v: 0.0004, cc2_v: 3.2369, cc2_avg_v: 0.3232, internal_vdd_v: 3.2377, sample_rate: Sps1 })",
2120,27.196303,H->D,0c090200,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 9, attribute: 1 }, payload: b"""" }",CmdGetSimpleAdcData,
2122,27.196408,D->H,410982020100000bcf2b0000faffffffae300000faffffff1231000058000000540d0400717e3403fb00797e0080a00c51001800,"Data { header: DataHeader { packet_type: 65, flag: false, id: 9, obj_count_words: 10 }, extended: ExtendedHeader { attribute: 1, next: false, chunk: 0, size: 44 }, payload: b""\xcf+\0\0\xfa\xff\xff\xff\xae0\0\0\xfa\xff\xff\xff\x121\0\0X\0\0\0T\r\x04\0q~4\x03\xfb\0y~\0\x80\xa0\x0cQ\0\x18\0"" }","SimpleAdcData(AdcDataSimple { vbus_v: 0.011215, ibus_a: -6e-6, power_w: -6.729e-8, vbus_avg_v: 0.012462, ibus_avg_a: -6e-6, temp_c: 26.0, vdp_v: 0.082, vdm_v: 0.0251, vdp_avg_v: 0.0081, vdm_avg_v: 0.0024, cc1_v: 0.0004, cc2_v: 3.2369, cc2_avg_v: 0.3232, internal_vdd_v: 3.2377, sample_rate: Sps1 })",
2124,27.406225,H->D,0c0a0200,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 10, attribute: 1 }, payload: b"""" }",CmdGetSimpleAdcData,
2126,27.406327,D->H,410a82020100000bcf2b0000faffffffae300000faffffff1231000058000000540d0400707e3403fa00787e0080a00c51001800,"Data { header: DataHeader { packet_type: 65, flag: false, id: 10, obj_count_words: 10 }, extended: ExtendedHeader { attribute: 1, next: false, chunk: 0, size: 44 }, payload: b""\xcf+\0\0\xfa\xff\xff\xff\xae0\0\0\xfa\xff\xff\xff\x121\0\0X\0\0\0T\r\x04\0p~4\x03\xfa\0x~\0\x80\xa0\x0cQ\0\x18\0"" }","SimpleAdcData(AdcDataSimple { vbus_v: 0.011215, ibus_a: -6e-6, power_w: -6.729e-8, vbus_avg_v: 0.012462, ibus_avg_a: -6e-6, temp_c: 26.0, vdp_v: 0.082, vdm_v: 0.025, vdp_avg_v: 0.0081, vdm_avg_v: 0.0024, cc1_v: 0.0004, cc2_v: 3.2368, cc2_avg_v: 0.3232, internal_vdd_v: 3.2376, sample_rate: Sps1 })",
2128,27.616361,H->D,0c0b0200,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 11, attribute: 1 }, payload: b"""" }",CmdGetSimpleAdcData,
2130,27.616471,D->H,410b82020100000b8724000006000000ae300000faffffff1231000058000000530d0400707e3403fa00787e0080a40c51001800,"Data { header: DataHeader { packet_type: 65, flag: false, id: 11, obj_count_words: 10 }, extended: ExtendedHeader { attribute: 1, next: false, chunk: 0, size: 44 }, payload: b""\x87$\0\0\x06\0\0\0\xae0\0\0\xfa\xff\xff\xff\x121\0\0X\0\0\0S\r\x04\0p~4\x03\xfa\0x~\0\x80\xa4\x0cQ\0\x18\0"" }","SimpleAdcData(AdcDataSimple { vbus_v: 0.009351, ibus_a: 6e-6, power_w: 5.6106e-8, vbus_avg_v: 0.012462, ibus_avg_a: -6e-6, temp_c: 26.0, vdp_v: 0.082, vdm_v: 0.025, vdp_avg_v: 0.0081, vdm_avg_v: 0.0024, cc1_v: 0.0004, cc2_v: 3.2368, cc2_avg_v: 0.3236, internal_vdd_v: 3.2376, sample_rate: Sps1 })","PdMessage(
    WrappedPdMessage {
        is_src_to_snk: true,
        timestamp: 36,
        pd_bytes: b""\0\0"",
    },
)
"
2132,27.826267,H->D,0c0c0200,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 12, attribute: 1 }, payload: b"""" }",CmdGetSimpleAdcData,
2134,27.826371,D->H,410c82020100000b8724000006000000ae300000faffffff1231000058000000530d0400707e3403fa00787e0080a40c51001800,"Data { header: DataHeader { packet_type: 65, flag: false, id: 12, obj_count_words: 10 }, extended: ExtendedHeader { attribute: 1, next: false, chunk: 0, size: 44 }, payload: b""\x87$\0\0\x06\0\0\0\xae0\0\0\xfa\xff\xff\xff\x121\0\0X\0\0\0S\r\x04\0p~4\x03\xfa\0x~\0\x80\xa4\x0cQ\0\x18\0"" }","SimpleAdcData(AdcDataSimple { vbus_v: 0.009351, ibus_a: 6e-6, power_w: 5.6106e-8, vbus_avg_v: 0.012462, ibus_avg_a: -6e-6, temp_c: 26.0, vdp_v: 0.082, vdm_v: 0.025, vdp_avg_v: 0.0081, vdm_avg_v: 0.0024, cc1_v: 0.0004, cc2_v: 3.2368, cc2_avg_v: 0.3236, internal_vdd_v: 3.2376, sample_rate: Sps1 })","PdMessage(
    WrappedPdMessage {
        is_src_to_snk: true,
        timestamp: 36,
        pd_bytes: b""\0\0"",
    },
)
"
2136,28.036258,H->D,0c0d0200,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 13, attribute: 1 }, payload: b"""" }",CmdGetSimpleAdcData,
2138,28.036365,D->H,410d82020100000b8724000006000000ae300000faffffff1231000058000000530d0400747e3303fc007c7e0080a40c51001800,"Data { header: DataHeader { packet_type: 65, flag: false, id: 13, obj_count_words: 10 }, extended: ExtendedHeader { attribute: 1, next: false, chunk: 0, size: 44 }, payload: b""\x87$\0\0\x06\0\0\0\xae0\0\0\xfa\xff\xff\xff\x121\0\0X\0\0\0S\r\x04\0t~3\x03\xfc\0|~\0\x80\xa4\x0cQ\0\x18\0"" }","SimpleAdcData(AdcDataSimple { vbus_v: 0.009351, ibus_a: 6e-6, power_w: 5.6106e-8, vbus_avg_v: 0.012462, ibus_avg_a: -6e-6, temp_c: 26.0, vdp_v: 0.0819, vdm_v: 0.0252, vdp_avg_v: 0.0081, vdm_avg_v: 0.0024, cc1_v: 0.0004, cc2_v: 3.2372, cc2_avg_v: 0.3236, internal_vdd_v: 3.238, sample_rate: Sps1 })","PdMessage(
    WrappedPdMessage {
        is_src_to_snk: true,
        timestamp: 36,
        pd_bytes: b""\0\0"",
    },
)
"
2140,28.246259,H->D,0c0e0200,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 14, attribute: 1 }, payload: b"""" }",CmdGetSimpleAdcData,
2142,28.246355,D->H,410e82020100000b64200000feffffff7522000002000000d922000060000000530d0400747e3303fc007c7e0080a40c51001800,"Data { header: DataHeader { packet_type: 65, flag: false, id: 14, obj_count_words: 10 }, extended: ExtendedHeader { attribute: 1, next: false, chunk: 0, size: 44 }, payload: b""d \0\0\xfe\xff\xff\xffu\""\0\0\x02\0\0\0\xd9\""\0\0`\0\0\0S\r\x04\0t~3\x03\xfc\0|~\0\x80\xa4\x0cQ\0\x18\0"" }","SimpleAdcData(AdcDataSimple { vbus_v: 0.008292, ibus_a: -2e-6, power_w: -1.6584e-8, vbus_avg_v: 0.008821, ibus_avg_a: 2e-6, temp_c: 26.0, vdp_v: 0.0819, vdm_v: 0.0252, vdp_avg_v: 0.0081, vdm_avg_v: 0.0024, cc1_v: 0.0004, cc2_v: 3.2372, cc2_avg_v: 0.3236, internal_vdd_v: 3.238, sample_rate: Sps1 })",
2144,28.456186,H->D,0c0f0200,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 15, attribute: 1 }, payload: b"""" }",CmdGetSimpleAdcData,
2146,28.456281,D->H,410f82020100000b64200000feffffff7522000002000000d922000060000000530d0400757e3403fa007d7e0080a40c51001800,"Data { header: DataHeader { packet_type: 65, flag: false, id: 15, obj_count_words: 10 }, extended: ExtendedHeader { attribute: 1, next: false, chunk: 0, size: 44 }, payload: b""d \0\0\xfe\xff\xff\xffu\""\0\0\x02\0\0\0\xd9\""\0\0`\0\0\0S\r\x04\0u~4\x03\xfa\0}~\0\x80\xa4\x0cQ\0\x18\0"" }","SimpleAdcData(AdcDataSimple { vbus_v: 0.008292, ibus_a: -2e-6, power_w: -1.6584e-8, vbus_avg_v: 0.008821, ibus_avg_a: 2e-6, temp_c: 26.0, vdp_v: 0.082, vdm_v: 0.025, vdp_avg_v: 0.0081, vdm_avg_v: 0.0024, cc1_v: 0.0004, cc2_v: 3.2373, cc2_avg_v: 0.3236, internal_vdd_v: 3.2381, sample_rate: Sps1 })",
2148,28.666295,H->D,0c100200,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 16, attribute: 1 }, payload: b"""" }",CmdGetSimpleAdcData,
2150,28.666409,D->H,411082020100000b861d0000faffffff7522000002000000d922000060000000520d0400757e3403fa007d7e0080a40c51001800,"Data { header: DataHeader { packet_type: 65, flag: false, id: 16, obj_count_words: 10 }, extended: ExtendedHeader { attribute: 1, next: false, chunk: 0, size: 44 }, payload: b""\x86\x1d\0\0\xfa\xff\xff\xffu\""\0\0\x02\0\0\0\xd9\""\0\0`\0\0\0R\r\x04\0u~4\x03\xfa\0}~\0\x80\xa4\x0cQ\0\x18\0"" }","SimpleAdcData(AdcDataSimple { vbus_v: 0.007558, ibus_a: -6e-6, power_w: -4.5348e-8, vbus_avg_v: 0.008821, ibus_avg_a: 2e-6, temp_c: 26.0, vdp_v: 0.082, vdm_v: 0.025, vdp_avg_v: 0.0081, vdm_avg_v: 0.0024, cc1_v: 0.0004, cc2_v: 3.2373, cc2_avg_v: 0.3236, internal_vdd_v: 3.2381, sample_rate: Sps1 })",
